t,com_x,com_y,com_z,vel_x,vel_y,speed,cp_x,cp_y,cp_margin,roll,pitch,yaw,tilt,lf_x,lf_y,lf_z,rf_x,rf_y,rf_z,left_contact,right_contact,state
2.26,0.10522024506091895,0.0186777638175865,0.23593013074722144,0.11294358211549196,-0.07666265962682267,0.1365042714428268,0.12273559256737454,0.006788880013991073,-0.003989997924890326,0.00043719698430521627,0.0014964687123907394,-0.01243675842702643,0.0014964687123907394,0.0741696814425498,0.0367788779388814,0.0300698132900237,0.14895837921327224,-0.0348653944893566,0.054321970939118294,1,0,WALK
2.265,0.10578833489014805,0.018366057518491075,0.23577727191073622,0.1098493277028368,-0.07550261955390658,0.13329486245263614,0.1228183043362253,0.00666086704540802,-0.00412091041490076,0.0007087046260733629,0.0018510584526838867,-0.01266533138734984,0.0018510584526838867,0.0741860545476899,0.03678177746030878,0.030094523273481485,0.15044170955049224,-0.03487333154471711,0.05298680846322926,1,0,WALK
2.27,0.10634201711583814,0.018060830125765905,0.23562296142499953,0.10685258028446289,-0.07437250661880256,0.13018734060657133,0.12290197833388578,0.0065346150168974024,-0.004252401203807378,0.0009609569301953354,0.0021447805469945033,-0.012930115799342359,0.0021447805469945033,0.07420156469028169,0.03678701622070478,0.030115789602732104,0.1519222049787927,-0.03486932387907464,0.05167144091348337,1,0,WALK
2.275,0.1068817420466062,0.017761814054648925,0.23546731726852563,0.10394883873230336,-0.07328955637226986,0.12718773583580506,0.12298636109695296,0.0064071861421244256,-0.0043873948726749455,0.001194650845722617,0.002379664386878993,-0.013230725618455267,0.002379664386878993,0.07421623513800783,0.03679458101479937,0.030133672495293154,0.1534000020461469,-0.03485380630051623,0.050376168086521664,1,0,WALK
2.28,0.10740795210984193,0.017468745574118014,0.23531048329026158,0.10113517370134731,-0.07225710741097945,0.12429566738629112,0.1230714357900029,0.006277801995480172,-0.004526647717931329,0.0014106299471970452,0.002557703736959786,-0.013566750168136688,0.002557703736959786,0.0742301083847804,0.0368044497134115,0.03014826749170313,0.1548752465626358,-0.03482721596010466,0.04910132322096078,1,0,WALK
2.285,0.10790188791660033,0.01717755897501892,0.23509265860558412,0.09967603429551983,-0.07462445918281013,0.12451554811030043,0.12333223804923435,0.005625318340772768,-0.005116226004111549,0.001223737163465745,0.002055743216401499,-0.01187068208715514,0.002055743216401499,0.07438794453307382,0.03674154434488432,0.030119657609092895,0.1559403872236414,-0.034835761246187404,0.047469585916528126,1,0,WALK
2.29,0.10833176529904615,0.016891235703519136,0.23488541451592862,0.09584996679304454,-0.07344207127701652,0.12075162097332738,0.12316327936105652,0.005527046968429431,-0.0051366620884480615,0.0009876001990328364,0.0022119074951509688,-0.01020023097742732,0.0022119074951509688,0.0743497494845167,0.03666370905687749,0.030122918794500186,0.15679712229128304,-0.03483901947683527,0.0458117265314273,1,0,WALK
2.295,0.10874590549238897,0.016611313261360332,0.2346732929037628,0.0934095118154328,-0.07278367611149146,0.11841790576555546,0.12319326341744465,0.005354089029616612,-0.005232052426175074,0.0007408379919683098,0.0023071221039151304,-0.008473534205618924,0.0023071221039151304,0.07430863146680718,0.036586141455791685,0.030120874015712007,0.15761718739832106,-0.03482264724514433,0.044160744196514196,1,0,WALK
2.3,0.10914651917293833,0.016336744729631716,0.23446104774499982,0.09102398049944056,-0.07197701838381498,0.11604333760016805,0.12321854651843228,0.005209319128304706,-0.005298982501575978,0.0004837106418819305,0.0023499737638355282,-0.006751867495500101,0.0023499737638355282,0.07426621054440129,0.03650830162988068,0.030116614169647532,0.1584203641247201,-0.034791083490144,0.042528656267624754,1,0,WALK
2.305,0.10953401724790858,0.016067398049638335,0.23424850007540932,0.08870692624575124,-0.07118122306785334,0.11373515411430472,0.12324161768164126,0.005067989035110989,-0.005362785928868671,0.00021705565666531602,0.002341713862189459,-0.005035699749734911,0.002341713862189459,0.07422254175851974,0.03643077496397966,0.030109753312672197,0.15920758469590596,-0.03474420196037563,0.04091561133164186,1,0,WALK
2.31,0.10990913219658292,0.015799217200016726,0.23403864984713552,0.08808793903774857,-0.07172184751905099,0.11359361080388328,0.12351498403553875,0.004721232613021096,-0.005642175830325951,-2.5597741870511372e-05,0.002250227034307322,-0.0036705251613635016,0.002250227034307322,0.07418694435202994,0.036363408443347046,0.030103009751886914,0.15997058801813976,-0.03469410522448604,0.03932462018043592,1,0,WALK
2.315,0.11027631465218457,0.015509221932070383,0.23382619454658765,0.08553450516451706,-0.07854523067913706,0.11612710637993892,0.12348177131791932,0.0033828217379208436,-0.0069509239106450744,-0.0001089808046984679,0.002022785957830543,-0.003100458661481604,0.002022785957830543,0.07419437348865915,0.03633374564856592,0.030090845252805157,0.16070020257639703,-0.03466823286991708,0.03774809251636607,1,0,WALK
2.32,0.11062918061579896,0.015186668603335562,0.23361090605340115,0.08294015449510544,-0.08472242771828001,0.11856204698870183,0.1234282057884472,0.00211260946207693,-0.008199294726600956,-1.3756274834945157e-05,0.0017719857200538364,-0.0027046551246139934,0.0017719857200538364,0.07419782041147226,0.036311904188677885,0.03007807631174729,0.16140119951125545,-0.034636269027502053,0.036178467399329256,1,0,WALK
2.325,0.11096469823184153,0.014844453775091915,0.23339520395086594,0.08042902227011096,-0.08620979453693631,0.11790231676021798,0.12337048320343375,0.0015470128354446323,-0.008762757204040178,0.00019699385776261199,0.0015351819841471343,-0.0026953103693250547,0.0015351819841471343,0.07419109574811977,0.03630977003948481,0.030067868526433686,0.16205121661268665,-0.03460664741277079,0.03461877529650342,1,0,WALK
2.33,0.1112880678064149,0.014501968854631099,0.23318398925086203,0.07841887438330813,-0.08561303175983738,0.11609957392969185,0.12337832290636491,0.0013025522346333095,-0.009000654140373,0.0003893658151085393,0.001255871346643369,-0.0026995682977792594,0.001255871346643369,0.07418277122256729,0.03630320637500631,0.0300598387625592,0.16268455066318577,-0.03457097161780007,0.033084606857352705,1,0,WALK
2.335,0.11160012597989709,0.014163325792736747,0.23297193206645575,0.07638825394539121,-0.08519299817596203,0.1144247013499928,0.12337195322787797,0.0010346416630809385,-0.009263688205763494,0.0005757149309393335,0.000936049315054874,-0.0027173050405736713,0.000936049315054874,0.07417360673547914,0.03629832986884443,0.03004885132255504,0.16330367283764377,-0.03452172829376234,0.03157028306020855,1,0,WALK
2.34,0.11190108980141703,0.013828075738138747,0.23275981365550633,0.07440695146999242,-0.08482947337972832,0.11283808745693913,0.12336236678295086,0.000761365284414308,-0.009533039704866443,0.0007558914060787403,0.0005766915916179061,-0.0027483962273639707,0.0007558914060787403,0.07416356257361172,0.03629440498928075,0.030035604532948484,0.16390869123556254,-0.03445986462557675,0.030076890926639177,1,0,WALK
2.345,0.11214589556543014,0.013513548967013223,0.23274381142343667,0.06513754127479868,-0.0744589823134017,0.09892946644187245,0.12217901376588863,0.00204465167651572,-0.010499907468299933,0.0005345429390177834,9.251690355994791e-05,-0.0024843102887010405,0.0005345429390177834,0.07412814716170088,0.03626739036364724,0.030021259412192122,0.16394711055865296,-0.03445525579178421,0.029968243935349456,0,1,WALK
2.35,0.11240028753255861,0.013243387422841648,0.23274244246742393,0.07616961260435065,-0.07035637328928437,0.10369102732019768,0.12413263824900193,0.002406445782419789,0.04702573197920458,0.00020549731323885203,-0.0004448755710337494,-0.002525112894389422,0.0004448755710337494,0.0741124480368791,0.03627513533279786,0.03000801757080919,0.16394149845181485,-0.03445264729684003,0.030011438927618178,1,1,WALK
2.355,0.11271965811639208,0.012974544830917154,0.2327344395022657,0.09065432510742522,-0.0739322791721182,0.11697943650174918,0.12668283862358423,0.0015870047641293895,-0.00906399715207434,-0.00012884179416540502,-0.000745929992600337,-0.0025569559780725384,0.000745929992600337,0.07411186108897465,0.03627873180133808,0.03000562804984179,0.16395686696303083,-0.03445421405603786,0.03004057783150546,1,0,WALK
2.36,0.1131047928189866,0.012677008398073203,0.23271318674736477,0.10408429493206878,-0.08156672782355252,0.13223717911142605,0.129135814358586,0.00011413355218578385,0.04574531032260781,-0.0003048996849873985,-0.0007215751500636667,-0.0025887022279314285,0.0007215751500636667,0.07411647138814925,0.03628477222268912,0.030003441125246375,0.16397342116027988,-0.03445282832077446,0.030035042278384563,1,1,WALK
2.365,0.11354413915902753,0.012355543275046536,0.23270108667625736,0.11467345048191405,-0.08700550349223549,0.14394428742873192,0.1312056390292557,-0.001044661237676393,0.04539005812917599,-0.0002958492600550496,-0.00031672539125405694,-0.0024145992451046613,0.00031672539125405694,0.07412451865305565,0.03629349661412134,0.029997546207388856,0.16397323921047569,-0.03442883616838246,0.030015947024486747,1,1,WALK
2.37,0.11401642139433446,0.011999376944882812,0.232706372604057,0.11044064874820224,-0.09016300590840451,0.1425710508145422,0.13102619697070716,-0.001887289904474074,0.04615993793011965,-0.0002061471947518869,0.0002641669301705955,-0.002434731828794823,0.0002641669301705955,0.0741299944197371,0.03629220944842394,0.030013202526610563,0.16395133538686787,-0.0344266352448645,0.03000141186649606,1,1,WALK
2.375,0.11443193920705128,0.011651100138342821,0.23271492107835487,0.09556210041518037,-0.08698161958833872,0.1292204209170187,0.12915043059608883,-0.0017458240957768083,-0.006678448458857988,-0.00014527124239762255,0.00042996319649755125,-0.0024790668505210406,0.00042996319649755125,0.07413796414519548,0.036298275772441185,0.030045723052180007,0.16395650599158668,-0.034424272554634795,0.030011856298474943,0,1,WALK
2.38,0.11477853849766925,0.011317507589973502,0.2326884047660028,0.08043524618047317,-0.08372410042792344,0.11610148069933618,0.12716648333451003,-0.0015769582924100543,-0.006843246097234433,-0.0001370524857883866,0.00029820892596556876,-0.002565096999993088,0.00029820892596556876,0.07413828057716264,0.03630976864113215,0.030031844424805693,0.16395144073633397,-0.034420204389644486,0.030006729286702574,0,1,WALK
2.385,0.11506407347304985,0.010990023632122271,0.23264253685769187,0.07707285294253606,-0.0879896571627583,0.1169718104002906,0.12693300143755165,-0.002560050909229254,0.0492308667479362,-0.00019016601985600477,-0.00010651109370033755,-0.002619181564268773,0.00019016601985600477,0.07413057195849518,0.03631329910772899,0.029990994309021968,0.1639442940048063,-0.034422436705621534,0.030000510904048525,1,1,WALK
2.39,0.11538691039506853,0.01062876710410048,0.23262264272330674,0.09026236581382309,-0.0956423250943796,0.13150950167865216,0.12928637914034913,-0.004099159605878474,0.048985004531663316,-6.908284127425288e-05,-0.00034187248725883843,-0.002613752902039028,0.00034187248725883843,0.0741275461148019,0.0363130910606189,0.029995830451910344,0.16395586040250562,-0.03442399881440895,0.030009184498506994,1,1,WALK
2.395,0.11576715683444055,0.010251147459066143,0.2326080710810627,0.10197441112828917,-0.09364353679745566,0.13844815819973114,0.13146966732899065,-0.0041685349204569466,0.04768698962454446,0.0001403912143774547,-0.00019051455426580708,-0.002543178228690298,0.00019051455426580708,0.07412401893314348,0.03631294786070835,0.030000073334917554,0.16394589728437398,-0.03441746422056685,0.030003842231045588,1,1,WALK
2.4,0.11617750876331226,0.009899372049744582,0.23258703906279105,0.09838958155336217,-0.08369925547889147,0.12917459164234446,0.13132732499433378,-0.0029884593563764446,-0.00542059408239963,0.0001935413506757098,2.660031968444026e-05,-0.0024525750223020784,0.0001935413506757098,0.0741185476426662,0.03631144795152,0.03000969379296836,0.16394539486885928,-0.03440905343877607,0.02999391877937485,0,1,WALK
2.405,0.11654170542354826,0.009593589945278211,0.2325682568293709,0.09269175045082566,-0.08085249556481784,0.12299953918896211,0.1308136055833404,-0.002855400809117878,0.047065339059157385,-0.00010018552411748142,-2.8951049435156887e-05,-0.0024645001275045643,0.00010018552411748142,0.07412177596862628,0.03631497294002737,0.029989351410841678,0.16394816912762913,-0.03440643521956453,0.029992766696336493,1,1,WALK
2.41,0.11691836724069947,0.009268022184474308,0.23257363112657106,0.09715819720131814,-0.08957768963686968,0.1321509658083874,0.1318781463451037,-0.004524560307291703,0.04772145473500766,-0.00025849830255615165,4.869355507517461e-05,-0.0024904367360049405,0.00025849830255615165,0.07412127401026782,0.036322630819010944,0.02999508058325509,0.1639410976212348,-0.0344013957579688,0.03000665702981041,1,1,WALK
2.415,0.11729910161025996,0.008902222787278657,0.23256802650558406,0.0957529338610268,-0.09825774976442363,0.13719770308486312,0.13204232987740439,-0.00622667588328705,0.04895688244537156,-0.000248134213119962,0.00011769324522534768,-0.002546506957855869,0.000248134213119962,0.07412247679474819,0.036324997989791705,0.029998974621924787,0.16393691812062963,-0.034403513070038035,0.030004108118393713,1,1,WALK
2.42,0.11765988402362379,0.008507404725727483,0.2325553881590912,0.08709547687672071,-0.10138711846817938,0.1336599037993969,0.1310697457853704,-0.0071029035455566734,0.050243823471881895,-0.00012357995601188602,7.214514113228467e-05,-0.0025643162638377508,0.00012357995601188602,0.07412259757811974,0.03632286598615207,0.0299972915279247,0.16393410283713677,-0.034408085362762186,0.029995907326340526,1,1,WALK
2.425,0.11799504685236757,0.008102866049395925,0.2325418002563097,0.0894307791535477,-0.10090444165736207,0.1348316380016004,0.13176406670007687,-0.007432671861067726,0.0500679271952832,4.435529051209355e-05,-6.174651863599108e-05,-0.002546391082620165,6.174651863599108e-05,0.0741184257942398,0.03631860017376689,0.02999300817722081,0.16393031339362085,-0.034411026593002436,0.029992109494021243,1,1,WALK
2.43,0.1183544967152528,0.007720593556529087,0.23253270358058742,0.09413768817135058,-0.09276836141129807,0.1321660819317258,0.13284792231791076,-0.006562010685332051,0.04871127296252204,9.523699235819687e-05,-8.604317094243355e-05,-0.0025335077218140967,9.523699235819687e-05,0.07411688781279889,0.036316321579394954,0.02999729484064334,0.16392928335791027,-0.03441168892117796,0.029994556150282722,1,1,WALK
2.435,0.11873450034779695,0.0073750485812595565,0.23251260276641209,0.09950005889409441,-0.08681972823426921,0.13205274298779493,0.13405285368911998,-0.005991127166492787,0.04751950405027857,-1.7613933157230976e-05,-2.2078910101579342e-05,-0.0025445523092753114,2.2078910101579342e-05,0.07411884363534897,0.0363181604694774,0.029991768817287698,0.16393081642303314,-0.034410785658264685,0.02999120244545106,1,1,WALK
2.44,0.11911873349647674,0.007036628808978274,0.23249780134638628,0.09398939520921806,-0.09039816456625364,0.13040642073434136,0.1335882419048587,-0.006880015716524741,0.048508815140396754,-0.00013830652331072043,4.052254433346559e-05,-0.0025409981251640007,0.00013830652331072043,0.07412086504308649,0.036320658217491836,0.02999352391390299,0.1639335021238,-0.034407920431269695,0.029995627338948727,1,1,WALK
2.445,0.11948464700560728,0.00667020834903367,0.23247793343058587,0.0926869446105499,-0.09811747267233031,0.13497373131407692,0.1337530356614221,-0.00843416519459213,0.04962755177824372,-0.0001272614591392732,3.293692253085708e-05,-0.002543751736412567,0.0001272614591392732,0.07412035970711488,0.036320115709392906,0.029992279035460256,0.16393454993922138,-0.03440842855596092,0.029995854889844895,1,1,WALK
2.45,0.11984114048256575,0.0062745448112393664,0.23245329930565564,0.09086312643483085,-0.1000063373043662,0.1351198551159182,0.1338280263050765,-0.00911978814082898,0.05011683391183911,5.655553812287221e-06,-1.5084609515976087e-05,-0.002568451666738177,1.5084609515976087e-05,0.07411912780110456,0.0363186293379438,0.029990491986959217,0.1639326735497722,-0.034412335338937936,0.029989788168240647,1,1,WALK
2.455,0.12020298100024861,0.005894695633019422,0.23243129472627613,0.0938280544845354,-0.09310487416125697,0.13218253061935392,0.13464558516085876,-0.008436592064692376,0.04907285903507351,5.2633588778599317e-05,-2.502966831516902e-05,-0.0025704433757842474,5.2633588778599317e-05,0.07411688562910261,0.036318029138044224,0.029992733142695835,0.16393215115794352,-0.03441304266343851,0.029990107553675982,1,1,WALK
2.46,0.1205757506409041,0.005541488221995118,0.2324035991876967,0.09545542996888194,-0.09105794329634945,0.1319215226864264,0.13526797525923367,-0.008473887924015787,0.0487167358316066,-1.7531025456298584e-05,1.0307282757344955e-05,-0.0025773786828687524,1.7531025456298584e-05,0.07411508010492628,0.036318333910514776,0.02998991409554408,0.16393299440802653,-0.03441337153927527,0.029989855348317315,1,1,WALK
2.465,0.12094598079962854,0.0051743532513873185,0.23240095876577196,0.09318288567080607,-0.09831997334923344,0.135461682188479,0.13528834047541782,-0.009958687659906503,0.049872110411717484,-6.770762354566072e-05,2.43712944249419e-05,-0.002538154256636421,6.770762354566072e-05,0.07411610914032946,0.03631768835335398,0.029991123896579208,0.1639345335398414,-0.034410793024876825,0.02999316020270336,1,1,WALK
2.47,0.12130589789892705,0.004779468153729412,0.23239479589171544,0.09167012711663128,-0.10144424644460431,0.13672727358611722,0.13541523238009534,-0.010834242106058288,0.04957738593136996,6.61679123840595e-07,-4.033327267898106e-06,-0.0025230457576534554,4.033327267898106e-06,0.07411678265920045,0.03631546016765116,0.029990026218721863,0.16393352514841733,-0.034411628037428255,0.029989800128766245,1,1,WALK
2.475,0.12166795227954735,0.004393478015103418,0.2323884541617923,0.09444075349501645,-0.09579152528351761,0.13451792533654858,0.13620352717750808,-0.010349997008334883,0.04961200150194663,1.5132510932878922e-05,-1.1167213816277797e-05,-0.0025107905433165278,1.5132510932878922e-05,0.0741166794472774,0.03631515173562513,0.02999070820480379,0.16393282866041395,-0.034410745428960575,0.029989429177726776,1,1,WALK
2.48,0.12203836130573713,0.004023339798684524,0.23237924151913014,0.09381193539387246,-0.0966024787460304,0.13465778151381136,0.13647686728444544,-0.010844656060014142,0.049566260893316685,-3.967294300514065e-05,1.2249256765760244e-05,-0.0025008343381531795,3.967294300514065e-05,0.07411744413224318,0.03631428019646912,0.029989792882250163,0.16393306395339396,-0.034410916953330824,0.029989899956022692,1,1,WALK
2.485,0.1224005547817078,0.0036396591469468353,0.2323682601246425,0.09268199808017721,-0.09979578357782536,0.13619526859640216,0.1366648161300167,-0.011719452308353502,0.04869129742916593,-1.904819739778397e-05,-3.4061006870451506e-06,-0.0024941143161381456,1.904819739778397e-05,0.0741174625755318,0.03631386928510535,0.029989686365462856,0.16393274848788425,-0.03441074973751943,0.029989907608867925,1,1,WALK
2.49,0.12276535036050236,0.0032547166272587523,0.23235479508396922,0.09401789653720301,-0.09686507728936923,0.13498965911341387,0.1372347944662467,-0.011652911316560707,0.04875694982334591,-1.8783244114378364e-06,-2.341822616296014e-06,-0.002489584017582089,2.341822616296014e-06,0.0741177505327296,0.03631416034835199,0.02998991286303207,0.16393285679312183,-0.03440986113990662,0.0299888658353009,1,1,WALK
2.495,0.12313272690091938,0.002879106148083517,0.23233933740397686,0.09366381226904266,-0.097313042216052,0.13506568000092986,0.1375471976056309,-0.01209696585057091,0.04831334050200488,-2.8039457773660633e-05,9.086166971650548e-06,-0.0024916212109385824,2.8039457773660633e-05,0.0741177760675738,0.03631380079190769,0.029989592161170725,0.16393295348713754,-0.03441030635257578,0.02998922260960886,1,1,WALK
2.5,0.1234963067012169,0.0024962358352703957,0.23232169130806263,0.09298343439495461,-0.09879576398495064,0.1356706381397644,0.1378055266628891,-0.012707443479663771,0.04770314996996656,-1.4120976967558011e-05,1.6100574724540725e-06,-0.0024975406539127776,1.4120976967558011e-05,0.07411757830177462,0.03631409932525384,0.02998957556007878,0.1639331164997047,-0.03441059344963033,0.029989112019189287,1,1,WALK
2.505,0.12386040401199652,0.00211376322332697,0.23230182146341882,0.0937534955194749,-0.09736219663024809,0.1351632910770794,0.13828751167856115,-0.01286866367878299,0.047542318767251984,-7.848434096667673e-06,-7.4144213103170595e-09,-0.002505887399387822,7.848434096667673e-06,0.07411732766889248,0.036314375191718054,0.02998949081629973,0.16393337407886627,-0.03441098244603498,0.0299889915428683,1,1,WALK
2.51,0.1242265042194726,0.001735118690396025,0.2322797710979298,0.09355045407892608,-0.09777151369021982,0.1353179823513863,0.13862168392418786,-0.013309581235756377,0.04710222493708843,-1.6637516090556047e-05,6.867124817647584e-06,-0.0025217394990907716,1.6637516090556047e-05,0.07411696813406579,0.03631497210192192,0.029989384847841874,0.16393375958861336,-0.034411806172844804,0.029989077786003127,1,1,WALK
2.515,0.12459034950197156,0.001352721768253329,0.23225545001114178,0.09322408339060605,-0.09838677094762235,0.13553850530944547,0.13893455753431494,-0.013785858937228003,0.04662680413592493,-5.6684082136993755e-06,2.626471254734495e-06,-0.0025396065825898494,5.6684082136993755e-06,0.07411647626450242,0.036315715621953654,0.029989266305611134,0.16393428420636377,-0.03441266307315294,0.02998895347518335,1,1,WALK
2.52,0.12495460225773343,0.0009711974843170053,0.23222895363765278,0.09366148902298706,-0.09765694995672855,0.13531206302785465,0.13936529096543376,-0.01405422994215166,0.0463594945799064,-1.303892733730091e-06,2.5607315576406884e-06,-0.002562597059445228,2.5607315576406884e-06,0.07411588989282154,0.03631663899914821,0.029989128895182654,0.16393485686473752,-0.03441372452205806,0.029988948001962862,1,1,WALK
2.525,0.12531817540850487,0.0005917535416434495,0.23222413853468887,0.0934194095440064,-0.0979750999450736,0.1353746885085907,0.13969146893095577,-0.014482467931985587,0.04593052757286442,-3.4523359559098473e-06,6.710654394304722e-06,-0.002541198240166029,6.710654394304722e-06,0.0741163548020302,0.03631583819886683,0.029989064562903567,0.16393445805656082,-0.03441299550485001,0.029988897789805333,1,1,WALK
2.53,0.1256798365119938,0.0002102647810877624,0.23221978614565042,0.09330771502991983,-0.09807371997523294,0.1353690667541338,0.1400358104426645,-0.01487898873666127,0.045533185788142944,4.3566576696818766e-06,2.792887425592848e-06,-0.002521912600248649,4.3566576696818766e-06,0.0741167887321742,0.036314865217311004,0.029989032808862448,0.1639338876368558,-0.03441217452480422,0.02998898164882649,1,1,WALK
2.535,0.1260424132233857,-0.00017009694391087034,0.23221317831999355,0.09363869183052832,-0.09771054398095005,0.13533497335421404,0.1404491050232356,-0.015203259680495466,0.04520817698205812,6.249370824134602e-06,4.1611117230117485e-06,-0.0025074516122037226,6.249370824134602e-06,0.07411712975995338,0.03631427922719694,0.029989073918308184,0.16393344135437274,-0.03441143666255358,0.029988994348451634,1,1,WALK
2.54,0.12640532863452855,-0.0005498626820487367,0.232204354917541,0.09345768686187138,-0.09789486637804821,0.13534306076318622,0.1407838989082185,-0.01561109801660864,0.04479987323866901,5.939718238304638e-06,5.762155948826363e-06,-0.0024963436142377443,5.939718238304638e-06,0.07411742061965378,0.036313708432225957,0.02998907780451189,0.16393316353344362,-0.03441097125527765,0.02998903593547282,1,1,WALK
2.545,0.12676748342192481,-0.0009303736594631705,0.2321933765579631,0.09345616540385454,-0.09791137530086128,0.13535395179047682,0.14114547971782346,-0.015993792807024978,0.044416889101960094,9.244388747630234e-06,4.1097179225277865e-06,-0.002489439443855698,9.244388747630234e-06,0.07411757607605719,0.03631334700021336,0.029989084630081972,0.16393295361447635,-0.03441068190898508,0.02998909978105896,1,1,WALK
2.55,0.127130066371336,-0.0013102303236085557,0.23218016440112,0.09357858302854331,-0.09773084046705993,0.13530804994540382,0.14152648670468904,-0.016345446858854737,0.044065119292520716,9.150982668955676e-06,4.737904424048878e-06,-0.002486660712325532,9.150982668955676e-06,0.07411763773044402,0.03631318262363963,0.029989086570239673,0.163932883820475,-0.03441056615137546,0.029989113327874836,1,1,WALK
2.555,0.12749267576145173,-0.001689739998583907,0.23216473536831572,0.09348330322727995,-0.09779179245821695,0.1352862249250623,0.14187396009130973,-0.016733833691431485,0.043676843825311756,7.885468265951932e-06,5.060267225894951e-06,-0.002488056108774836,7.885468265951932e-06,0.07411759789804286,0.036313161251157466,0.029989040439527756,0.16393294158250943,-0.034410677516743246,0.02998912422429871,1,1,WALK
2.56,0.12785491770455504,-0.002069411932156202,0.2321471207535704,0.09348287408712536,-0.09775909936648848,0.13526229798630623,0.1422355904459284,-0.017107905658511224,0.04330307060547273,7.5464306785005465e-06,3.978787442021704e-06,-0.002493624839318637,7.5464306785005465e-06,0.07411743052023242,0.03631334104017111,0.029988979522972886,0.16393308690630184,-0.03441097626398395,0.029989137179942033,1,1,WALK
2.565,0.12821731389021387,-0.0024485897534815403,0.23212728113806327,0.09357018007541167,-0.09768923068996489,0.1352721863212913,0.14261080201745194,-0.017475693270454694,0.04293578011375456,5.129668738047589e-06,4.068241630158171e-06,-0.0025040171988809415,5.129668738047589e-06,0.07411713946729484,0.03631378774909301,0.02998893085111265,0.1639333462176239,-0.03441147338420926,0.029989103969761427,1,1,WALK
2.57,0.12857983441029353,-0.0028277092053221715,0.23210525812947344,0.09350224486732078,-0.09774779629942941,0.13526751818756474,0.14296219005462185,-0.017863108321382326,0.04254897471588756,3.62957684560897e-06,4.690843130853363e-06,-0.0025193208095174806,4.690843130853363e-06,0.07411674130638794,0.036314558700777176,0.02998901119648195,0.16393374326194166,-0.034412083037269885,0.02998896114361775,1,1,WALK
2.575,0.12894205485671886,-0.003206851728651677,0.232081030622106,0.09350739352334317,-0.09766597874397939,0.135211967101839,0.14332445177129105,-0.018228881735245984,0.042183919310247266,2.455138026631963e-06,4.071942737732389e-06,-0.0025384451898490153,4.071942737732389e-06,0.07411623766449393,0.0363154946203056,0.02998905307751508,0.1639342169095213,-0.034412801045493255,0.02998881843332532,1,1,WALK
2.58,0.12930443925873458,-0.0035854651778224147,0.23205461522956183,0.09355651120982114,-0.09757451648037571,0.13517990625877982,0.1436935720243723,-0.018592573224318756,0.04182111398210743,-7.320221009036686e-07,4.725692758055343e-06,-0.0025611043166861615,4.725692758055343e-06,0.07411562081233128,0.036316614587416265,0.02998907962790194,0.16393482297070314,-0.034413687206426194,0.029988652154317452,1,1,WALK
2.585,0.12966333945817998,-0.0039563668141407125,0.2320501571793905,0.09385426045671773,-0.09422859269583841,0.1329949242915519,0.14409812785093803,-0.018448727517777354,0.041965158034760856,2.288054051093518e-05,-2.1164391088564597e-06,-0.002549185037653844,2.288054051093518e-05,0.07411666028983407,0.036315780720933916,0.02998955842387739,0.16393449537390145,-0.03441388555253821,0.029989141472847203,1,1,WALK
2.59,0.13002585885616105,-0.0043194507258620925,0.23204554134780994,0.09381492209843345,-0.09390940472958159,0.13274116130650468,0.1444544535025823,-0.018762576659582513,0.04165070119609887,1.4676382274744633e-05,1.0452785863879477e-05,-0.0025307574949831064,1.4676382274744633e-05,0.07411714598266766,0.03631488527589308,0.029989418937282394,0.16393413399061144,-0.03441327785568139,0.029989171505906534,1,1,WALK
2.595,0.13038543418666032,-0.004685886711323554,0.23203868863440247,0.09287178976569735,-0.09490005135322824,0.13278248785562516,0.14466876558085193,-0.019281157096697518,0.041132008329770944,2.547267935808508e-05,6.642262748672109e-06,-0.002516908433190646,2.547267935808508e-05,0.07411745375260131,0.03631374429341382,0.029989045415539775,0.16393360950761954,-0.03441316542646847,0.029989173078872874,1,1,WALK
2.6,0.13074384375468412,-0.005052902458090163,0.2320298705716656,0.09371684828678487,-0.09411903230385792,0.13282032937251323,0.14515686809219552,-0.019527780006973895,0.04088510278771643,3.618322243576877e-05,4.2512119079590596e-08,-0.002506901225913429,3.618322243576877e-05,0.07411764483434732,0.03631302934607732,0.029988775872180948,0.16393330222144348,-0.034412882794690326,0.02998932679254737,1,1,WALK
2.605,0.13110535998573342,-0.0054161305443551295,0.23201898629674325,0.09375467773614693,-0.09381749360600478,0.13263356175539248,0.14552386404923437,-0.01984429504183833,0.04056839468443759,3.0073878661942398e-05,7.022670687799421e-06,-0.0025012377075892644,3.0073878661942398e-05,0.07411781556599348,0.03631269646580304,0.02998877996797289,0.16393319456367395,-0.034412689726275925,0.029989377084084196,1,1,WALK
2.61,0.1314655146761495,-0.0057808742301829735,0.2320059950695285,0.09319484529710395,-0.09435106118483032,0.13261750237677805,0.14579752101868135,-0.020290689692772944,0.04012188905588395,3.35929475867095e-05,5.8896153135466e-06,-0.002498301917515139,3.35929475867095e-05,0.07411786079448773,0.03631253109520201,0.02998878459975579,0.16393315160434468,-0.0344125787486569,0.02998937327625137,1,1,WALK
